python2,1024,0.32,20,1522418026481
python2,1024,7.95,20,1522418059403
python2,1024,0.46,20,1522418092363
python2,1024,0.5,20,1522418124884
python2,1024,12.25,20,1522418157903
python2,1024,0.3,20,1522418190351
python2,1024,0.35,20,1522418222923
python2,1024,0.29,20,1522418256428
python2,1024,4.37,20,1522418288983
python2,1024,1.12,20,1522418321776
python2,1024,2.62,20,1522418355087
python2,1024,0.43,20,1522418388328
python2,1024,1.42,20,1522418421183
python2,1024,0.34,20,1522418453924
python2,1024,1.01,20,1522418486624
python2,1024,11.29,20,1522418519103
python2,1024,0.41,20,1522418552006
python2,1024,0.3,20,1522418584620
python2,1024,0.54,20,1522418617236
python2,1024,8.1,20,1522418651043
python2,1024,0.38,20,1522418683955
python2,1024,0.45,20,1522418716559
python2,1024,6.2,20,1522418749877
python2,1024,0.41,20,1522418783656
python2,1024,0.32,20,1522418818068
python2,1024,0.36,20,1522418852723
python2,1024,0.47,20,1522418886863
python2,1024,0.87,20,1522418920923
python2,1024,0.53,20,1522418954821
python2,1024,6.11,20,1522418988003
python2,1024,5.01,20,1522419020683
python2,1024,1.7,20,1522419055072
python2,1024,0.41,20,1522419088179
python2,1024,0.31,20,1522419121836
python2,1024,0.39,20,1522419154519
python2,1024,0.32,20,1522419188263
python2,1024,0.7,20,1522419221299
python2,1024,0.48,20,1522419253862
python2,1024,0.49,20,1522419286973
python2,1024,0.38,20,1522419319603
python2,1024,5.98,20,1522419352423
python2,1024,0.66,20,1522419385104
python2,1024,3.3,20,1522419417703
python2,1024,0.74,20,1522419450763
python2,1024,0.29,20,1522419483477
python2,1024,8.14,20,1522419516207
python2,1024,6.8,20,1522419549823
python2,1024,16.94,20,1522419582703
python2,1024,15.45,20,1522419615503
python2,1024,6.53,20,1522419648783
python2,1024,0.35,20,1522419682051
python2,1024,0.35,20,1522419714338
python2,1024,0.3,20,1522419747140
python2,1024,13.06,20,1522419780533
python2,1024,0.46,20,1522419813274
python2,1024,0.38,20,1522419846063
python2,1024,1.67,20,1522419878964
python2,1024,14.26,20,1522419912923
python2,1024,0.44,20,1522419945818
python2,1024,2.71,20,1522419978316
python2,1024,0.32,20,1522420010775
python2,1024,12.52,20,1522420043910
python2,1024,0.44,20,1522420077437
python2,1024,12.28,20,1522420110063
python2,1024,0.35,20,1522420143371
python2,1024,2.99,20,1522420176023
python2,1024,0.41,20,1522420208623
python2,1024,1.11,20,1522420241203
python2,1024,0.29,20,1522420273912
python2,1024,0.46,20,1522420306505
python2,1024,0.42,20,1522420339210
python2,1024,0.42,20,1522420373350
python2,1024,9.4,20,1522420406507
python2,1024,0.49,20,1522420439034
python2,1024,0.33,20,1522420471623
python2,1024,0.46,20,1522420504176
python2,1024,4.41,20,1522420537455
python2,1024,12.31,20,1522420570228
python2,1024,0.45,20,1522420602754
python2,1024,0.75,20,1522420635879
python2,1024,0.43,20,1522420670474
python2,1024,2.37,20,1522420703005
python2,1024,3.98,20,1522420736083
python2,1024,0.42,20,1522420769428
python2,1024,0.3,20,1522420802755
python2,1024,1.5,20,1522420835653
python2,1024,0.47,20,1522420869431
python2,1024,2.25,20,1522420903009
python2,1024,0.45,20,1522420936123
python2,1024,15.29,20,1522420969924
python2,1024,5.88,20,1522421003103
python2,1024,0.5,20,1522421036847
python2,1024,0.26,20,1522421069425
python2,1024,0.28,20,1522421104214
python2,1024,0.5,20,1522421137843
python2,1024,0.29,20,1522421170843
python2,1024,0.58,20,1522421204203
python2,1024,2.97,20,1522421237851
python2,1024,13.4,20,1522421270763
python2,1024,0.57,20,1522421303648
python2,1024,0.53,20,1522421339055
python2,1024,0.43,20,1522421372183
python2,1024,0.38,20,1522421404991
python2,1024,0.38,20,1522421437652
python2,1024,0.65,20,1522421470558
python2,1024,0.49,20,1522421504683
python2,1024,6.61,20,1522421537151
python2,1024,2.76,20,1522421570039
python2,1024,3.15,20,1522421603723
python2,1024,0.45,20,1522421636266
python2,1024,0.44,20,1522421668874
python2,1024,8.15,20,1522421701488
python2,1024,0.4,20,1522421734363
python2,1024,12.22,20,1522421768143
python2,1024,2.09,20,1522421802463
python2,1024,0.41,20,1522421835469
nodejs6,256,19.62,19,1522415184693
nodejs6,256,25.52,20,1522415216983
nodejs6,256,20.3,20,1522415249613
nodejs6,256,15.39,20,1522415282213
nodejs6,256,0.48,20,1522415315132
nodejs6,256,0.26,20,1522415349412
nodejs6,256,40.22,20,1522415382693
nodejs6,256,0.73,20,1522415416668
nodejs6,256,10.84,20,1522415449293
nodejs6,256,2.22,20,1522415482507
nodejs6,256,13.93,20,1522415516593
nodejs6,256,0.28,20,1522415550463
nodejs6,256,14.34,20,1522415583033
nodejs6,256,1.4,20,1522415615859
nodejs6,256,12.4,20,1522415648756
nodejs6,256,12.52,20,1522415681595
nodejs6,256,4.06,20,1522415716932
nodejs6,256,0.34,20,1522415750193
nodejs6,256,0.35,20,1522415783566
nodejs6,256,5.26,20,1522415816653
nodejs6,256,0.29,20,1522415851531
nodejs6,256,0.47,20,1522415884092
nodejs6,256,0.32,20,1522415917214
nodejs6,256,14.48,20,1522415949753
nodejs6,256,5.95,20,1522415982313
nodejs6,256,6.96,20,1522416015113
nodejs6,256,0.32,20,1522416047932
nodejs6,256,15.16,20,1522416080433
nodejs6,256,0.31,20,1522416113185
nodejs6,256,16.83,20,1522416145692
nodejs6,256,11.85,20,1522416178553
nodejs6,256,0.77,20,1522416211612
nodejs6,256,8.31,20,1522416245208
nodejs6,256,14.14,20,1522416278453
nodejs6,256,3.57,20,1522416311773
nodejs6,256,16.23,20,1522416344634
nodejs6,256,0.29,20,1522416378192
nodejs6,256,4.63,20,1522416411173
nodejs6,256,4.61,20,1522416444472
nodejs6,256,1.5,20,1522416478655
nodejs6,256,0.54,20,1522416511793
nodejs6,256,15.94,20,1522416544852
nodejs6,256,8.07,20,1522416578294
nodejs6,256,17,20,1522416611192
nodejs6,256,16.64,20,1522416643893
nodejs6,256,16.35,20,1522416677053
nodejs6,256,8.46,20,1522416712076
nodejs6,256,14.93,20,1522416746153
nodejs6,256,0.55,20,1522416779309
nodejs6,256,0.65,20,1522416811990
nodejs6,256,18.98,20,1522416845453
nodejs6,256,13.09,20,1522416878273
nodejs6,256,0.57,20,1522416911440
nodejs6,256,0.26,20,1522416945645
nodejs6,256,11.73,20,1522416978712
nodejs6,256,5.69,20,1522417011262
nodejs6,256,0.38,20,1522417044111
nodejs6,256,16.24,20,1522417076732
nodejs6,256,0.5,20,1522417109331
nodejs6,256,2.16,20,1522417142352
nodejs6,256,5.59,20,1522417177153
nodejs6,256,9.56,20,1522417211160
nodejs6,256,0.33,20,1522417244152
nodejs6,256,60.88,20,1522417277073
nodejs6,256,78.64,20,1522417310813
nodejs6,256,0.36,20,1522417343932
nodejs6,256,2.46,20,1522417376933
nodejs6,256,4.63,20,1522417410492
nodejs6,256,15.94,20,1522417443592
nodejs6,256,0.39,20,1522417477292
nodejs6,256,0.55,20,1522417512220
nodejs6,256,2.77,20,1522417545416
nodejs6,256,0.41,20,1522417578172
nodejs6,256,0.37,20,1522417610573
nodejs6,256,0.73,20,1522417643613
nodejs6,256,13.47,20,1522417676492
nodejs6,256,0.44,20,1522417709493
nodejs6,256,19.85,20,1522417742793
nodejs6,256,0.3,20,1522417775480
nodejs6,256,4.17,20,1522417808454
nodejs6,256,0.31,20,1522417841565
nodejs6,256,7.27,20,1522417874632
nodejs6,256,0.41,20,1522417907592
nodejs6,256,0.28,20,1522417940415
nodejs6,256,2.26,20,1522417973948
nodejs6,256,19.72,20,1522418007413
nodejs6,256,17.95,20,1522418042253
nodejs6,256,19.85,20,1522418075852
nodejs6,256,0.42,20,1522418109680
nodejs6,256,2.14,20,1522418142650
nodejs6,256,0.34,20,1522418175512
nodejs6,256,18.81,20,1522418208601
nodejs6,256,14.67,20,1522418241293
nodejs6,256,15.01,20,1522418274572
nodejs6,256,5.72,20,1522418308177
nodejs6,256,10.29,20,1522418341552
nodejs6,256,4.2,20,1522418373881
nodejs6,256,0.34,20,1522418406821
nodejs6,256,7.82,20,1522418440894
nodejs6,256,23.08,20,1522418473732
nodejs6,256,17.67,20,1522418509793
nodejs6,256,22.08,20,1522418542997
nodejs6,256,13.84,20,1522418575773
nodejs6,256,0.26,20,1522418608447
nodejs6,256,0.36,20,1522418641012
nodejs6,256,0.33,20,1522418674227
nodejs6,256,0.58,20,1522418707211
nodejs6,256,30.5,20,1522418739932
nodejs6,256,0.41,20,1522418772782
nodejs6,256,4.77,20,1522418806092
nodejs6,256,13.16,20,1522418839773
nodejs6,256,0.4,20,1522418874392
nodejs6,256,0.41,20,1522418907516
nodejs6,256,0.36,20,1522418940094
nodejs6,256,0.51,20,1522418972633
nodejs6,256,14.66,20,1522419005632
nodejs6,256,1.38,20,1522419038753
nodejs6,256,23.25,20,1522419071472
nodejs6,256,0.86,20,1522419104772
nodejs6,256,2.27,20,1522419139252
nodejs6,256,0.31,20,1522419172446
nodejs6,256,0.42,20,1522419205152
nodejs6,256,0.46,20,1522419237722
nodejs6,256,9.65,20,1522419270480
nodejs6,256,8.21,20,1522419303072
nodejs6,256,0.39,20,1522419335832
nodejs6,256,17.39,20,1522419369072
nodejs6,256,4.82,20,1522419402393
nodejs6,256,1.97,20,1522419435493
nodejs6,256,5.97,20,1522419468192
nodejs6,256,8.24,20,1522419503033
nodejs6,256,5.18,20,1522419536034
nodejs6,256,0.73,20,1522419569844
nodejs6,256,1.84,20,1522419603322
nodejs6,256,0.4,20,1522419637047
nodejs6,256,0.31,20,1522419670392
nodejs6,256,1.15,20,1522419704212
nodejs6,256,3.96,20,1522419737312
nodejs6,256,0.27,20,1522419770473
nodejs6,256,17.43,20,1522419803954
nodejs6,256,0.32,20,1522419837109
nodejs6,256,0.56,20,1522419870010
nodejs6,256,0.36,20,1522419902582
nodejs6,256,15.31,20,1522419935332
nodejs6,256,0.59,20,1522419968486
nodejs6,256,1.04,20,1522420000632
nodejs6,256,16.84,20,1522420033813
nodejs6,256,12.08,20,1522420066800
nodejs6,256,3.3,20,1522420100472
nodejs6,256,16.87,20,1522420133173
nodejs6,256,0.43,20,1522420165967
nodejs6,256,0.31,20,1522420199683
nodejs6,256,0.38,20,1522420232352
nodejs6,256,3.13,20,1522420265395
nodejs6,256,0.42,20,1522420298093
nodejs6,256,7.14,20,1522420330832
nodejs6,256,0.39,20,1522420363312
nodejs6,256,12.47,20,1522420395833
nodejs6,256,8.29,20,1522420428513
nodejs6,256,0.56,20,1522420461775
nodejs6,256,0.4,20,1522420494871
nodejs6,256,7.1,20,1522420527572
nodejs6,256,11.78,20,1522420560732
nodejs6,256,0.42,20,1522420593532
nodejs6,256,0.77,20,1522420626149
nodejs6,256,0.41,20,1522420659881
nodejs6,256,0.31,20,1522420692621
nodejs6,256,22.31,20,1522420725473
nodejs6,256,9.79,20,1522420758373
nodejs6,256,37.81,20,1522420791093
nodejs6,256,0.43,20,1522420824656
nodejs6,256,12.43,20,1522420857912
nodejs6,256,16.79,20,1522420890733
nodejs6,256,17.91,20,1522420923716
nodejs6,256,38.27,20,1522420957793
nodejs6,256,1.84,20,1522420991345
nodejs6,256,0.48,20,1522421024391
nodejs6,256,0.26,20,1522421057307
nodejs6,256,0.25,20,1522421091107
nodejs6,256,0.29,20,1522421124934
nodejs6,256,0.48,20,1522421157534
nodejs6,256,6.77,20,1522421191235
nodejs6,256,0.68,20,1522421225796
nodejs6,256,5.92,20,1522421258492
nodejs6,256,0.48,20,1522421292232
nodejs6,256,12.64,20,1522421326154
nodejs6,256,0.49,20,1522421359199
nodejs6,256,0.28,20,1522421392179
nodejs6,256,0.36,20,1522421425262
nodejs6,256,1.11,20,1522421458772
nodejs6,256,0.34,20,1522421492092
nodejs6,256,0.32,20,1522421527532
nodejs6,256,0.34,20,1522421560338
nodejs6,256,0.42,20,1522421592912
nodejs6,256,9.78,20,1522421625513
nodejs6,256,0.44,20,1522421658189
nodejs6,256,0.29,20,1522421690836
nodejs6,256,17.78,20,1522421723654
nodejs6,256,0.42,20,1522421757206
nodejs6,256,25.66,20,1522421790393
python2,128,0.42,19,1522415241994
python2,128,18.31,19,1522415275656
python2,128,0.46,19,1522415308476
python2,128,0.41,19,1522415341828
python2,128,11.99,19,1522415374328
python2,128,3.34,19,1522415406856
python2,128,19.58,19,1522415440909
python2,128,0.4,19,1522415473488
python2,128,2.43,19,1522415506109
python2,128,13.59,19,1522415539389
python2,128,0.43,19,1522415573326
python2,128,1.31,19,1522415606000
python2,128,0.38,19,1522415638554
python2,128,13.54,19,1522415672169
python2,128,0.8,19,1522415705418
python2,128,0.36,19,1522415738389
python2,128,0.44,19,1522415771454
python2,128,6.69,19,1522415804316
python2,128,11.82,19,1522415837928
python2,128,0.78,19,1522415870492
python2,128,0.35,19,1522415903228
python2,128,7.43,19,1522415936228
python2,128,0.37,19,1522415969288
python2,128,0.94,19,1522416004432
python2,128,12.51,19,1522416038228
python2,128,1.41,19,1522416070848
python2,128,0.32,19,1522416103352
python2,128,0.69,19,1522416136301
python2,128,5.43,19,1522416168928
python2,128,10.82,19,1522416203009
python2,128,0.4,19,1522416236391
python2,128,8.41,19,1522416268908
python2,128,74.09,19,1522416301528
python2,128,7.35,19,1522416334469
python2,128,0.3,19,1522416367268
python2,128,2.75,19,1522416400012
python2,128,0.58,19,1522416434828
python2,128,0.5,19,1522416468155
python2,128,1.72,19,1522416501429
python2,128,15.62,19,1522416534088
python2,128,0.42,19,1522416566865
python2,128,4.33,19,1522416599949
python2,128,7.66,19,1522416632889
python2,128,3.92,19,1522416665809
python2,128,0.34,19,1522416699158
python2,128,0.35,19,1522416732021
python2,128,0.4,19,1522416764628
python2,128,0.46,19,1522416797188
python2,128,0.89,19,1522416829794
python2,128,16.68,19,1522416863109
python2,128,0.4,19,1522416895708
python2,128,0.34,19,1522416928206
python2,128,7.55,19,1522416961009
python2,128,4.13,19,1522416994012
python2,128,1.75,19,1522417028028
python2,128,0.32,19,1522417061188
python2,128,0.5,19,1522417094188
python2,128,0.34,19,1522417129422
python2,128,0.36,19,1522417163553
python2,128,4.05,19,1522417196088
python2,128,0.33,19,1522417228806
python2,128,4.5,19,1522417262908
python2,128,0.36,19,1522417296228
python2,128,0.65,19,1522417329765
python2,128,0.35,19,1522417363508
python2,128,7.17,19,1522417396049
python2,128,12.69,19,1522417429329
python2,128,23.94,19,1522417463468
python2,128,20.04,19,1522417496008
python2,128,0.35,19,1522417528708
python2,128,10.68,19,1522417561329
python2,128,0.34,19,1522417594569
python2,128,0.38,19,1522417628868
python2,128,4.77,19,1522417662349
python2,128,0.43,19,1522417695788
python2,128,2.32,19,1522417728748
python2,128,17.86,19,1522417762069
python2,128,7.37,19,1522417795989
python2,128,0.38,19,1522417828556
python2,128,7.54,19,1522417861209
python2,128,0.87,19,1522417894411
python2,128,0.65,19,1522417927636
python2,128,0.56,19,1522417960358
python2,128,0.35,19,1522417993816
python2,128,4.57,19,1522418026476
python2,128,27.49,19,1522418059409
python2,128,0.26,19,1522418092480
python2,128,0.34,19,1522418124878
python2,128,0.35,19,1522418157908
python2,128,0.48,19,1522418190346
python2,128,16.18,19,1522418222909
python2,128,0.4,19,1522418256428
python2,128,0.37,19,1522418288996
python2,128,17.6,19,1522418321749
python2,128,0.45,19,1522418355040
python2,128,1.32,19,1522418388368
python2,128,0.33,19,1522418421168
python2,128,16.94,19,1522418453928
python2,128,0.43,19,1522418486628
python2,128,0.34,19,1522418519081
python2,128,6.92,19,1522418552008
python2,128,0.31,19,1522418584611
python2,128,1,19,1522418617229
python2,128,0.32,19,1522418651022
python2,128,0.29,19,1522418683968
python2,128,0.29,19,1522418716519
python2,128,49.04,19,1522418749909
python2,128,0.27,19,1522418783646
python2,128,0.32,19,1522418818063
python2,128,18.27,19,1522418852729
python2,128,0.4,19,1522418886968
python2,128,0.34,19,1522418920928
python2,128,0.31,19,1522418954828
python2,128,0.34,19,1522418987986
python2,128,0.45,19,1522419020659
python2,128,0.34,19,1522419055038
python2,128,36.75,19,1522419088268
python2,128,0.32,19,1522419121828
python2,128,0.31,19,1522419154548
python2,128,39.86,19,1522419188288
python2,128,0.33,19,1522419221289
python2,128,0.42,19,1522419253962
python2,128,0.42,19,1522419286988
python2,128,0.3,19,1522419319594
python2,128,0.35,19,1522419352408
python2,128,0.34,19,1522419385028
python2,128,0.31,19,1522419417708
python2,128,8.23,19,1522419450728
python2,128,0.4,19,1522419483424
python2,128,5.32,19,1522419516192
python2,128,8.19,19,1522419549828
python2,128,8.87,19,1522419582689
python2,128,0.41,19,1522419615508
python2,128,0.29,19,1522419648768
python2,128,19.82,19,1522419681868
python2,128,0.42,19,1522419714461
python2,128,0.28,19,1522419747109
python2,128,0.35,19,1522419780528
python2,128,0.38,19,1522419813188
python2,128,5.3,19,1522419846068
python2,128,0.35,19,1522419878960
python2,128,0.29,19,1522419913082
python2,128,0.71,19,1522419945828
python2,128,0.5,19,1522419978308
python2,128,0.42,19,1522420011020
python2,128,30.5,19,1522420044049
python2,128,0.38,19,1522420077454
python2,128,0.32,19,1522420110028
python2,128,15.33,19,1522420143349
python2,128,0.43,19,1522420175928
python2,128,0.27,19,1522420208608
python2,128,0.37,19,1522420241184
python2,128,0.32,19,1522420273824
python2,128,18.81,19,1522420306508
python2,128,0.46,19,1522420339258
python2,128,0.27,19,1522420373388
python2,128,0.34,19,1522420406489
python2,128,0.33,19,1522420439028
python2,128,0.29,19,1522420471688
python2,128,32.76,19,1522420504189
python2,128,0.33,19,1522420537436
python2,128,1.83,19,1522420570228
python2,128,14.75,19,1522420602768
python2,128,1.14,19,1522420635828
python2,128,0.29,19,1522420670210
python2,128,0.53,19,1522420702990
python2,128,0.28,19,1522420736111
python2,128,0.47,19,1522420769317
python2,128,7.16,19,1522420802728
python2,128,0.4,19,1522420835659
python2,128,0.43,19,1522420869428
python2,128,0.47,19,1522420902968
python2,128,0.27,19,1522420936108
python2,128,3.87,19,1522420969948
python2,128,0.29,19,1522421003074
python2,128,0.29,19,1522421036834
python2,128,0.32,19,1522421069417
python2,128,0.39,19,1522421104078
python2,128,0.3,19,1522421137829
python2,128,0.45,19,1522421170820
python2,128,0.49,19,1522421204187
python2,128,0.35,19,1522421237828
python2,128,9.01,19,1522421270748
python2,128,42.97,19,1522421303669
python2,128,0.35,19,1522421339048
python2,128,0.34,19,1522421372124
python2,128,1.42,19,1522421404868
python2,128,6.12,19,1522421437728
python2,128,8.23,19,1522421470948
python2,128,0.37,19,1522421504668
python2,128,0.35,19,1522421537132
python2,128,0.36,19,1522421569917
python2,128,0.47,19,1522421603448
python2,128,2.82,19,1522421636388
python2,128,0.33,19,1522421668862
python2,128,1.23,19,1522421701468
python2,128,0.32,19,1522421734309
python2,128,9.61,19,1522421768088
python2,128,0.3,19,1522421802545
python2,128,1.17,19,1522421835468
python2,1536,10.88,20,1522415242008
python2,1536,0.49,20,1522415275637
python2,1536,2.65,20,1522415308488
python2,1536,0.68,20,1522415341837
python2,1536,0.34,20,1522415374348
python2,1536,0.36,20,1522415406868
python2,1536,0.97,20,1522415440902
python2,1536,4.51,20,1522415473528
python2,1536,0.52,20,1522415506128
python2,1536,0.36,20,1522415539490
python2,1536,0.38,20,1522415573348
python2,1536,13.48,20,1522415606074
python2,1536,4.62,20,1522415638477
python2,1536,2.39,20,1522415672108
python2,1536,0.48,20,1522415705432
python2,1536,2.17,20,1522415738414
python2,1536,0.71,20,1522415771457
python2,1536,0.37,20,1522415804314
python2,1536,0.42,20,1522415837890
python2,1536,5.77,20,1522415870496
python2,1536,0.47,20,1522415903386
python2,1536,0.39,20,1522415936320
python2,1536,0.35,20,1522415969288
python2,1536,0.37,20,1522416004388
python2,1536,0.42,20,1522416038228
python2,1536,2.76,20,1522416070849
python2,1536,0.35,20,1522416103355
python2,1536,0.35,20,1522416136308
python2,1536,0.38,20,1522416168868
python2,1536,3.61,20,1522416203072
python2,1536,0.37,20,1522416236268
python2,1536,1.7,20,1522416268833
python2,1536,0.35,20,1522416301650
python2,1536,0.39,20,1522416334464
python2,1536,0.33,20,1522416367228
python2,1536,0.35,20,1522416400068
python2,1536,0.36,20,1522416434855
python2,1536,0.38,20,1522416468164
python2,1536,0.67,20,1522416501433
python2,1536,10.57,20,1522416534068
python2,1536,0.42,20,1522416566797
python2,1536,0.4,20,1522416599900
python2,1536,0.38,20,1522416632892
python2,1536,0.44,20,1522416665828
python2,1536,10.82,20,1522416699236
python2,1536,0.36,20,1522416732033
python2,1536,0.87,20,1522416764612
python2,1536,0.34,20,1522416797196
python2,1536,1.76,20,1522416829852
python2,1536,1.15,20,1522416862827
python2,1536,0.36,20,1522416895810
python2,1536,6.65,20,1522416928340
python2,1536,0.39,20,1522416960968
python2,1536,2.12,20,1522416994025
python2,1536,0.39,20,1522417027862
python2,1536,11.13,20,1522417061197
python2,1536,3.94,20,1522417094188
python2,1536,0.31,20,1522417129470
python2,1536,0.37,20,1522417163588
python2,1536,13.07,20,1522417196068
python2,1536,0.67,20,1522417228707
python2,1536,0.35,20,1522417262928
python2,1536,2.39,20,1522417296228
python2,1536,0.71,20,1522417329766
python2,1536,0.36,20,1522417363507
python2,1536,0.35,20,1522417396047
python2,1536,0.6,20,1522417429402
python2,1536,14.03,20,1522417463480
python2,1536,0.86,20,1522417496028
python2,1536,0.51,20,1522417528894
python2,1536,0.79,20,1522417561295
python2,1536,8.32,20,1522417594588
python2,1536,10.76,20,1522417628748
python2,1536,9.01,20,1522417662356
python2,1536,4.41,20,1522417695789
python2,1536,9.63,20,1522417728756
python2,1536,2.83,20,1522417762048
python2,1536,2.09,20,1522417795828
python2,1536,0.35,20,1522417828568
python2,1536,0.36,20,1522417861214
python2,1536,0.38,20,1522417894515
python2,1536,0.37,20,1522417927628
python2,1536,1.35,20,1522417960736
python2,1536,4.33,20,1522417993868
python2,1536,0.34,20,1522418026628
python2,1536,1.13,20,1522418059383
python2,1536,0.45,20,1522418092228
python2,1536,6.5,20,1522418124984
python2,1536,0.82,20,1522418157792
python2,1536,1.87,20,1522418190338
python2,1536,13.52,20,1522418222908
python2,1536,8.58,20,1522418256432
python2,1536,14.89,20,1522418288988
python2,1536,8.32,20,1522418321748
python2,1536,0.74,20,1522418355024
python2,1536,0.37,20,1522418388310
python2,1536,0.39,20,1522418421260
python2,1536,0.41,20,1522418453916
python2,1536,0.7,20,1522418486621
python2,1536,0.37,20,1522418519096
python2,1536,0.69,20,1522418552001
python2,1536,0.33,20,1522418584598
python2,1536,6.42,20,1522418617276
python2,1536,0.38,20,1522418651023
python2,1536,5.98,20,1522418683968
python2,1536,11.88,20,1522418716535
python2,1536,0.47,20,1522418749868
python2,1536,10.55,20,1522418783668
python2,1536,7.74,20,1522418818093
python2,1536,12.1,20,1522418852728
python2,1536,0.32,20,1522418886868
python2,1536,11.94,20,1522418920974
python2,1536,0.38,20,1522418954825
python2,1536,13.21,20,1522418988008
python2,1536,17.06,20,1522419020668
python2,1536,1.66,20,1522419055042
python2,1536,0.36,20,1522419088194
python2,1536,0.35,20,1522419121848
python2,1536,0.31,20,1522419154461
python2,1536,0.38,20,1522419188248
python2,1536,0.38,20,1522419221308
python2,1536,7.46,20,1522419253856
python2,1536,16.32,20,1522419287009
python2,1536,2,20,1522419319654
python2,1536,9.45,20,1522419352417
python2,1536,7.42,20,1522419385030
python2,1536,0.39,20,1522419417708
python2,1536,7.26,20,1522419450768
python2,1536,1.03,20,1522419483428
python2,1536,10.46,20,1522419516228
python2,1536,0.39,20,1522419549793
python2,1536,8.1,20,1522419582692
python2,1536,0.48,20,1522419615540
python2,1536,0.33,20,1522419648756
python2,1536,12.17,20,1522419681988
python2,1536,0.3,20,1522419714344
python2,1536,18.18,20,1522419747128
python2,1536,7.44,20,1522419780541
python2,1536,0.36,20,1522419813200
python2,1536,10.51,20,1522419846072
python2,1536,0.94,20,1522419878960
python2,1536,0.41,20,1522419912935
python2,1536,18.29,20,1522419945788
python2,1536,0.36,20,1522419978330
python2,1536,0.79,20,1522420011026
python2,1536,14.22,20,1522420043910
python2,1536,0.37,20,1522420077408
python2,1536,2.44,20,1522420110025
python2,1536,0.51,20,1522420143346
python2,1536,16.55,20,1522420175941
python2,1536,0.4,20,1522420208608
python2,1536,7.34,20,1522420241289
python2,1536,0.33,20,1522420274076
python2,1536,0.62,20,1522420306502
python2,1536,0.34,20,1522420339268
python2,1536,0.31,20,1522420373434
python2,1536,14.33,20,1522420406508
python2,1536,0.45,20,1522420439034
python2,1536,4.02,20,1522420471642
python2,1536,15.74,20,1522420504189
python2,1536,0.37,20,1522420537428
python2,1536,0.36,20,1522420570212
python2,1536,0.34,20,1522420602759
python2,1536,8.52,20,1522420635848
python2,1536,1.81,20,1522420670288
python2,1536,7.85,20,1522420703068
python2,1536,0.98,20,1522420736071
